A,E,dd,hh,n,d (m),h1 (m),es.V0_1-es.V0_2 (V)
0,1,0.03125,0.00390625,8,1.8310546875E-6,5.859375E-5,-282.0893632451523
0,1,0.03125,0.0078125,8,3.662109375E-6,1.171875E-4,-348.95292609378316
0,1,0.03125,0.015625,8,7.32421875E-6,2.34375E-4,-403.2974404442831
0,1,0.03125,0.03125,8,1.46484375E-5,4.6875E-4,-432.6648166323523
0,1,0.03125,0.0625,8,2.9296875E-5,9.375E-4,-440.1474768859549
0,1,0.03125,0.125,8,5.859375E-5,0.001875,-424.0098396279725
0,1,0.03125,0.25,8,1.171875E-4,0.00375,-410.480066015589
0,1,0.03125,0.5,8,2.34375E-4,0.0075,-422.43671208032595
0,1,0.03125,1,8,4.6875E-4,0.015,-458.98757300098964
0,1,0.0625,0.00390625,8,3.662109375E-6,5.859375E-5,-284.0986769086818
0,1,0.0625,0.0078125,8,7.32421875E-6,1.171875E-4,-353.66943121408246
0,1,0.0625,0.015625,8,1.46484375E-5,2.34375E-4,-408.23017234276455
0,1,0.0625,0.03125,8,2.9296875E-5,4.6875E-4,-441.1117464289096
0,1,0.0625,0.0625,8,5.859375E-5,9.375E-4,-452.3714061245758
0,1,0.0625,0.125,8,1.171875E-4,0.001875,-446.0130014303339
0,1,0.0625,0.25,8,2.34375E-4,0.00375,-445.7921583958116
0,1,0.0625,0.5,8,4.6875E-4,0.0075,-478.94400718109955
0,1,0.0625,1,8,9.375E-4,0.015,-553.8338529817131
0,1,0.125,0.00390625,8,7.32421875E-6,5.859375E-5,-292.69627169156206
0,1,0.125,0.0078125,8,1.46484375E-5,1.171875E-4,-363.15207306581317
0,1,0.125,0.015625,8,2.9296875E-5,2.34375E-4,-419.37061788902577
0,1,0.125,0.03125,8,5.859375E-5,4.6875E-4,-456.4130096594083
0,1,0.125,0.0625,8,1.171875E-4,9.375E-4,-477.3327512324688
0,1,0.125,0.125,8,2.34375E-4,0.001875,-485.5145769315609
0,1,0.125,0.25,8,4.6875E-4,0.00375,-513.5511003222119
0,1,0.125,0.5,8,9.375E-4,0.0075,-598.3336789374634
0,1,0.125,1,8,0.001875,0.015,-754.0013338533847
0,1,0.25,0.00390625,8,1.46484375E-5,5.859375E-5,-306.8888432654903
0,1,0.25,0.0078125,8,2.9296875E-5,1.171875E-4,-378.7127388034205
0,1,0.25,0.015625,8,5.859375E-5,2.34375E-4,-439.65532934917485
0,1,0.25,0.03125,8,1.171875E-4,4.6875E-4,-485.75663071868007
0,1,0.25,0.0625,8,2.34375E-4,9.375E-4,-524.6051822601017
0,1,0.25,0.125,8,4.6875E-4,0.001875,-565.1585977004227
0,1,0.25,0.25,8,9.375E-4,0.00375,-656.1395856059174
0,1,0.25,0.5,8,0.001875,0.0075,-843.3909033598238
0,1,0.25,1,8,0.00375,0.015,-1138.9903464271051
0,1,0.5,0.00390625,8,2.9296875E-5,5.859375E-5,-332.73590905059206
0,1,0.5,0.0078125,8,5.859375E-5,1.171875E-4,-409.2303473542638
0,1,0.5,0.015625,8,1.171875E-4,2.34375E-4,-478.7647087807562
0,1,0.5,0.03125,8,2.34375E-4,4.6875E-4,-543.5061417084302
0,1,0.5,0.0625,8,4.6875E-4,9.375E-4,-613.751374785059
0,1,0.5,0.125,8,9.375E-4,0.001875,-725.9140023473726
0,1,0.5,0.25,8,0.001875,0.00375,-941.4964625784596
0,1,0.5,0.5,8,0.00375,0.0075,-1301.8343838868377
0,1,0.5,1,8,0.0075,0.015,-1772.3904741443343
0,1,1,0.00390625,8,5.859375E-5,5.859375E-5,-373.5065964558386
0,1,1,0.0078125,8,1.171875E-4,1.171875E-4,-459.77630162628844
0,1,1,0.015625,8,2.34375E-4,2.34375E-4,-547.173699857034
0,1,1,0.03125,8,4.6875E-4,4.6875E-4,-644.910645276683
0,1,1,0.0625,8,9.375E-4,9.375E-4,-792.5311373185787
0,1,1,0.125,8,0.001875,0.001875,-1042.4695595625194
0,1,1,0.25,8,0.00375,0.00375,-1464.8281905185158
0,1,1,0.5,8,0.0075,0.0075,-2040.401884057274
0,1,1,1,8,0.015,0.015,-2613.7468951653245
0,2,0.03125,0.00390625,8,1.8310546875E-6,5.859375E-5,-231.77676739763768
0,2,0.03125,0.0078125,8,3.662109375E-6,1.171875E-4,-302.9530137357734
0,2,0.03125,0.015625,8,7.32421875E-6,2.34375E-4,-362.5069795460817
0,2,0.03125,0.03125,8,1.46484375E-5,4.6875E-4,-400.73191769290395
0,2,0.03125,0.0625,8,2.9296875E-5,9.375E-4,-423.47241365710187
0,2,0.03125,0.125,8,5.859375E-5,0.001875,-426.0451638880528
0,2,0.03125,0.25,8,1.171875E-4,0.00375,-428.91109577330565
0,2,0.03125,0.5,8,2.34375E-4,0.0075,-450.6700431459301
0,2,0.03125,1,8,4.6875E-4,0.015,-498.52068079794594
0,2,0.0625,0.00390625,8,3.662109375E-6,5.859375E-5,-236.35941606406362
0,2,0.0625,0.0078125,8,7.32421875E-6,1.171875E-4,-309.77283759509913
0,2,0.0625,0.015625,8,1.46484375E-5,2.34375E-4,-371.4730016144218
0,2,0.0625,0.03125,8,2.9296875E-5,4.6875E-4,-414.0181123362619
0,2,0.0625,0.0625,8,5.859375E-5,9.375E-4,-443.8005666996551
0,2,0.0625,0.125,8,1.171875E-4,0.001875,-460.6704343033449
0,2,0.0625,0.25,8,2.34375E-4,0.00375,-479.70956359973377
0,2,0.0625,0.5,8,4.6875E-4,0.0075,-526.2607567679586
0,2,0.0625,1,8,9.375E-4,0.015,-617.0399402148389
0,2,0.125,0.00390625,8,7.32421875E-6,5.859375E-5,-248.46778024253143
0,2,0.125,0.0078125,8,1.46484375E-5,1.171875E-4,-325.21275784091534
0,2,0.125,0.015625,8,2.9296875E-5,2.34375E-4,-388.6990060800008
0,2,0.125,0.03125,8,5.859375E-5,4.6875E-4,-438.38059363582556
0,2,0.125,0.0625,8,1.171875E-4,9.375E-4,-480.2293996259192
0,2,0.125,0.125,8,2.34375E-4,0.001875,-514.9356513203138
0,2,0.125,0.25,8,4.6875E-4,0.00375,-564.7417552751554
0,2,0.125,0.5,8,9.375E-4,0.0075,-667.8741842494342
0,2,0.125,1,8,0.001875,0.015,-846.2091515096345
0,2,0.25,0.00390625,8,1.46484375E-5,5.859375E-5,-269.3510482927889
0,2,0.25,0.0078125,8,2.9296875E-5,1.171875E-4,-348.35837637335
0,2,0.25,0.015625,8,5.859375E-5,2.34375E-4,-418.1271853096746
0,2,0.25,0.03125,8,1.171875E-4,4.6875E-4,-479.6024816382162
0,2,0.25,0.0625,8,2.34375E-4,9.375E-4,-541.4563829417526
0,2,0.25,0.125,8,4.6875E-4,0.001875,-609.9878150453419
0,2,0.25,0.25,8,9.375E-4,0.00375,-725.8528712077698
0,2,0.25,0.5,8,0.001875,0.0075,-939.0670260272934
0,2,0.25,1,8,0.00375,0.015,-1262.6552901382606
0,2,0.5,0.00390625,8,2.9296875E-5,5.859375E-5,-303.7729458406616
0,2,0.5,0.0078125,8,5.859375E-5,1.171875E-4,-388.281451011879
0,2,0.5,0.015625,8,1.171875E-4,2.34375E-4,-467.53485691491176
0,2,0.5,0.03125,8,2.34375E-4,4.6875E-4,-549.0891497006787
0,2,0.5,0.0625,8,4.6875E-4,9.375E-4,-644.1717464054655
0,2,0.5,0.125,8,9.375E-4,0.001875,-785.9576490435843
0,2,0.5,0.25,8,0.001875,0.00375,-1031.4054339999361
0,2,0.5,0.5,8,0.00375,0.0075,-1424.2105299270627
0,2,0.5,1,8,0.0075,0.015,-1920.3927717942577
0,2,1,0.00390625,8,5.859375E-5,5.859375E-5,-355.8678605394555
0,2,1,0.0078125,8,1.171875E-4,1.171875E-4,-448.7951619430842
0,2,1,0.015625,8,2.34375E-4,2.34375E-4,-546.4833048356986
0,2,1,0.03125,8,4.6875E-4,4.6875E-4,-662.0515492360635
0,2,1,0.0625,8,9.375E-4,9.375E-4,-835.7744644347736
0,2,1,0.125,8,0.001875,0.001875,-1116.4578602654308
0,2,1,0.25,8,0.00375,0.00375,-1572.7654304087773
0,2,1,0.5,8,0.0075,0.0075,-2182.9893804105654
0,2,1,1,8,0.015,0.015,-2768.057711679437
0,3,0.03125,0.00390625,8,1.8310546875E-6,5.859375E-5,-197.2451525202723
0,3,0.03125,0.0078125,8,3.662109375E-6,1.171875E-4,-267.2738009265658
0,3,0.03125,0.015625,8,7.32421875E-6,2.34375E-4,-326.4963080407409
0,3,0.03125,0.03125,8,1.46484375E-5,4.6875E-4,-365.87954736553326
0,3,0.03125,0.0625,8,2.9296875E-5,9.375E-4,-395.69650280247976
0,3,0.03125,0.125,8,5.859375E-5,0.001875,-410.75204626780345
0,3,0.03125,0.25,8,1.171875E-4,0.00375,-428.2287315033773
0,3,0.03125,0.5,8,2.34375E-4,0.0075,-461.5943903469911
0,3,0.03125,1,8,4.6875E-4,0.015,-520.4937086482612
0,3,0.0625,0.00390625,8,3.662109375E-6,5.859375E-5,-203.71671370996847
0,3,0.0625,0.0078125,8,7.32421875E-6,1.171875E-4,-276.5217529024131
0,3,0.0625,0.015625,8,1.46484375E-5,2.34375E-4,-339.23088007922615
0,3,0.0625,0.03125,8,2.9296875E-5,4.6875E-4,-384.58229013452996
0,3,0.0625,0.0625,8,5.859375E-5,9.375E-4,-423.2024044223974
0,3,0.0625,0.125,8,1.171875E-4,0.001875,-454.74380816098585
0,3,0.0625,0.25,8,2.34375E-4,0.00375,-489.42493224478983
0,3,0.0625,0.5,8,4.6875E-4,0.0075,-548.9422659360278
0,3,0.0625,1,8,9.375E-4,0.015,-653.7615523196876
0,3,0.125,0.00390625,8,7.32421875E-6,5.859375E-5,-218.54944468133033
0,3,0.125,0.0078125,8,1.46484375E-5,1.171875E-4,-296.3718705662317
0,3,0.125,0.015625,8,2.9296875E-5,2.34375E-4,-362.0717960276964
0,3,0.125,0.03125,8,5.859375E-5,4.6875E-4,-416.2815098111443
0,3,0.125,0.0625,8,1.171875E-4,9.375E-4,-468.6061203111085
0,3,0.125,0.125,8,2.34375E-4,0.001875,-518.6386212324082
0,3,0.125,0.25,8,4.6875E-4,0.00375,-584.987907105852
0,3,0.125,0.5,8,9.375E-4,0.0075,-703.5303429662462
0,3,0.125,1,8,0.001875,0.015,-901.2372391248668
0,3,0.25,0.00390625,8,1.46484375E-5,5.859375E-5,-244.02352595885733
0,3,0.25,0.0078125,8,2.9296875E-5,1.171875E-4,-325.51482810886546
0,3,0.25,0.015625,8,5.859375E-5,2.34375E-4,-398.71218640731433
0,3,0.25,0.03125,8,1.171875E-4,4.6875E-4,-466.03428893410734
0,3,0.25,0.0625,8,2.34375E-4,9.375E-4,-538.9352587254539
0,3,0.25,0.125,8,4.6875E-4,0.001875,-623.3436873541491
0,3,0.25,0.25,8,9.375E-4,0.00375,-756.827551779344
0,3,0.25,0.5,8,0.001875,0.0075,-989.974751967306
0,3,0.25,1,8,0.00375,0.015,-1338.0205119088682
0,3,0.5,0.00390625,8,2.9296875E-5,5.859375E-5,-284.9806482479206
0,3,0.5,0.0078125,8,5.859375E-5,1.171875E-4,-372.7004619710466
0,3,0.5,0.015625,8,1.171875E-4,2.34375E-4,-455.7173993385321
0,3,0.5,0.03125,8,2.34375E-4,4.6875E-4,-543.8322978984372
0,3,0.5,0.0625,8,4.6875E-4,9.375E-4,-650.0622251288722
0,3,0.5,0.125,8,9.375E-4,0.001875,-808.141502512404
0,3,0.5,0.25,8,0.001875,0.00375,-1073.314216509383
0,3,0.5,0.5,8,0.00375,0.0075,-1490.6304419093112
0,3,0.5,1,8,0.0075,0.015,-2012.4110141511696
0,3,1,0.00390625,8,5.859375E-5,5.859375E-5,-344.4933678073819
0,3,1,0.0078125,8,1.171875E-4,1.171875E-4,-440.075394779263
0,3,1,0.015625,8,2.34375E-4,2.34375E-4,-541.4305006411813
0,3,1,0.03125,8,4.6875E-4,4.6875E-4,-663.6061786988496
0,3,1,0.0625,8,9.375E-4,9.375E-4,-848.7961397506607
0,3,1,0.125,8,0.001875,0.001875,-1146.1433926272077
0,3,1,0.25,8,0.00375,0.00375,-1624.0624050016534
0,3,1,0.5,8,0.0075,0.0075,-2261.059878192327
0,3,1,1,8,0.015,0.015,-2866.2519102942188
0,5,0.03125,0.00390625,8,1.8310546875E-6,5.859375E-5,-153.64347061594106
0,5,0.03125,0.0078125,8,3.662109375E-6,1.171875E-4,-218.27104902111404
0,5,0.03125,0.015625,8,7.32421875E-6,2.34375E-4,-274.56542623138597
0,5,0.03125,0.03125,8,1.46484375E-5,4.6875E-4,-313.8811800536515
0,5,0.03125,0.0625,8,2.9296875E-5,9.375E-4,-350.77933655396464
0,5,0.03125,0.125,8,5.859375E-5,0.001875,-380.87291300334954
0,5,0.03125,0.25,8,1.171875E-4,0.00375,-418.04935967397455
0,5,0.03125,0.5,8,2.34375E-4,0.0075,-469.0590963723233
0,5,0.03125,1,8,4.6875E-4,0.015,-544.968036613204
0,5,0.0625,0.00390625,8,3.662109375E-6,5.859375E-5,-162.6769458790184
0,5,0.0625,0.0078125,8,7.32421875E-6,1.171875E-4,-231.40612156223642
0,5,0.0625,0.015625,8,1.46484375E-5,2.34375E-4,-293.52262899152333
0,5,0.0625,0.03125,8,2.9296875E-5,4.6875E-4,-341.29032870242884
0,5,0.0625,0.0625,8,5.859375E-5,9.375E-4,-389.23694053578834
0,5,0.0625,0.125,8,1.171875E-4,0.001875,-437.8226938909789
0,5,0.0625,0.25,8,2.34375E-4,0.00375,-492.51227054572007
0,5,0.0625,0.5,8,4.6875E-4,0.0075,-570.5760472595059
0,5,0.0625,1,8,9.375E-4,0.015,-696.3378918970022
0,5,0.125,0.00390625,8,7.32421875E-6,5.859375E-5,-181.38005605597647
0,5,0.125,0.0078125,8,1.46484375E-5,1.171875E-4,-257.7988602171869
0,5,0.125,0.015625,8,2.9296875E-5,2.34375E-4,-325.19400867001264
0,5,0.125,0.03125,8,5.859375E-5,4.6875E-4,-383.91513100630755
0,5,0.125,0.0625,8,1.171875E-4,9.375E-4,-447.0570252346373
0,5,0.125,0.125,8,2.34375E-4,0.001875,-514.0096549209384
0,5,0.125,0.25,8,4.6875E-4,0.00375,-600.642488820464
0,5,0.125,0.5,8,9.375E-4,0.0075,-740.2900617159753
0,5,0.125,1,8,0.001875,0.015,-966.2129028634984
0,5,0.25,0.00390625,8,1.46484375E-5,5.859375E-5,-213.16105993089417
0,5,0.25,0.0078125,8,2.9296875E-5,1.171875E-4,-295.7924260194278
0,5,0.25,0.015625,8,5.859375E-5,2.34375E-4,-372.36764470404506
0,5,0.25,0.03125,8,1.171875E-4,4.6875E-4,-445.2900043570187
0,5,0.25,0.0625,8,2.34375E-4,9.375E-4,-528.9810691157527
0,5,0.25,0.125,8,4.6875E-4,0.001875,-630.2792259060801
0,5,0.25,0.25,8,9.375E-4,0.00375,-784.7504650368668
0,5,0.25,0.5,8,0.001875,0.0075,-1044.1439520141694
0,5,0.25,1,8,0.00375,0.015,-1427.9416157287399
0,5,0.5,0.00390625,8,2.9296875E-5,5.859375E-5,-262.6442947461337
0,5,0.5,0.0078125,8,5.859375E-5,1.171875E-4,-352.90195602780227
0,5,0.5,0.015625,8,1.171875E-4,2.34375E-4,-439.5921306871731
0,5,0.5,0.03125,8,2.34375E-4,4.6875E-4,-533.4943985522326
0,5,0.5,0.0625,8,4.6875E-4,9.375E-4,-650.1035149153156
0,5,0.5,0.125,8,9.375E-4,0.001875,-825.1225273301523
0,5,0.5,0.25,8,0.001875,0.00375,-1113.2204674283978
0,5,0.5,0.5,8,0.00375,0.0075,-1561.9626865434916
0,5,0.5,1,8,0.0075,0.015,-2123.383709858409
0,5,1,0.00390625,8,5.859375E-5,5.859375E-5,-331.18170626739493
0,5,1,0.0078125,8,1.171875E-4,1.171875E-4,-429.0268223509768
0,5,1,0.015625,8,2.34375E-4,2.34375E-4,-533.524434910964
0,5,1,0.03125,8,4.6875E-4,4.6875E-4,-661.1592232916574
0,5,1,0.0625,8,9.375E-4,9.375E-4,-856.8787863467205
0,5,1,0.125,8,0.001875,0.001875,-1171.2271312684454
0,5,1,0.25,8,0.00375,0.00375,-1673.6107171884432
0,5,1,0.5,8,0.0075,0.0075,-2345.1178770361776
0,5,1,1,8,0.015,0.015,-2986.607615833646
0,7,0.03125,0.00390625,8,1.8310546875E-6,5.859375E-5,-127.32684268092748
0,7,0.03125,0.0078125,8,3.662109375E-6,1.171875E-4,-186.52799920418397
0,7,0.03125,0.015625,8,7.32421875E-6,2.34375E-4,-239.92612250345113
0,7,0.03125,0.03125,8,1.46484375E-5,4.6875E-4,-279.0779189841574
0,7,0.03125,0.0625,8,2.9296875E-5,9.375E-4,-319.85795490894714
0,7,0.03125,0.125,8,5.859375E-5,0.001875,-358.86971228095274
0,7,0.03125,0.25,8,1.171875E-4,0.00375,-408.1454218527212
0,7,0.03125,0.5,8,2.34375E-4,0.0075,-470.7997798558863
0,7,0.03125,1,8,4.6875E-4,0.015,-558.4816780174135
0,7,0.0625,0.00390625,8,3.662109375E-6,5.859375E-5,-138.00566999883767
0,7,0.0625,0.0078125,8,7.32421875E-6,1.171875E-4,-202.51991614278487
0,7,0.0625,0.015625,8,1.46484375E-5,2.34375E-4,-263.5830012437556
0,7,0.0625,0.03125,8,2.9296875E-5,4.6875E-4,-312.887577792404
0,7,0.0625,0.0625,8,5.859375E-5,9.375E-4,-366.0548858333811
0,7,0.0625,0.125,8,1.171875E-4,0.001875,-424.27115485541293
0,7,0.0625,0.25,8,2.34375E-4,0.00375,-490.7490787127
0,7,0.0625,0.5,8,4.6875E-4,0.0075,-580.6986226073152
0,7,0.0625,1,8,9.375E-4,0.015,-720.7865623747033
0,7,0.125,0.00390625,8,7.32421875E-6,5.859375E-5,-159.270752957406
0,7,0.125,0.0078125,8,1.46484375E-5,1.171875E-4,-233.45226926392434
0,7,0.125,0.015625,8,2.9296875E-5,2.34375E-4,-301.6536739982755
0,7,0.125,0.03125,8,5.859375E-5,4.6875E-4,-363.0541833239797
0,7,0.125,0.0625,8,1.171875E-4,9.375E-4,-431.95952989414025
0,7,0.125,0.125,8,2.34375E-4,0.001875,-508.00808075584797
0,7,0.125,0.25,8,4.6875E-4,0.00375,-606.2590962174536
0,7,0.125,0.5,8,9.375E-4,0.0075,-759.1407085290942
0,7,0.125,1,8,0.001875,0.015,-1004.0166141744845
0,7,0.25,0.00390625,8,1.46484375E-5,5.859375E-5,-195.11864774258845
0,7,0.25,0.0078125,8,2.9296875E-5,1.171875E-4,-277.5336161351415
0,7,0.25,0.015625,8,5.859375E-5,2.34375E-4,-355.9933777740823
0,7,0.25,0.03125,8,1.171875E-4,4.6875E-4,-431.89132802482806
0,7,0.25,0.0625,8,2.34375E-4,9.375E-4,-520.9690512257274
0,7,0.25,0.125,8,4.6875E-4,0.001875,-631.0562654898124
0,7,0.25,0.25,8,9.375E-4,0.00375,-797.3499961927962
0,7,0.25,0.5,8,0.001875,0.0075,-1072.757128697188
0,7,0.25,1,8,0.00375,0.015,-1480.533535473071
0,7,0.5,0.00390625,8,2.9296875E-5,5.859375E-5,-249.87434596997076
0,7,0.5,0.0078125,8,5.859375E-5,1.171875E-4,-341.0405225393597
0,7,0.5,0.015625,8,1.171875E-4,2.34375E-4,-429.7058290325166
0,7,0.5,0.03125,8,2.34375E-4,4.6875E-4,-526.3388942793092
0,7,0.5,0.0625,8,4.6875E-4,9.375E-4,-647.8703015790633
0,7,0.5,0.125,8,9.375E-4,0.001875,-831.5559725478475
0,7,0.5,0.25,8,0.001875,0.00375,-1132.3438525977829
0,7,0.5,0.5,8,0.00375,0.0075,-1599.8300153277469
0,7,0.5,1,8,0.0075,0.015,-2188.724622766268
0,7,1,0.00390625,8,5.859375E-5,5.859375E-5,-323.691509570186
0,7,1,0.0078125,8,1.171875E-4,1.171875E-4,-422.50329555075535
0,7,1,0.015625,8,2.34375E-4,2.34375E-4,-528.4550106153755
0,7,1,0.03125,8,4.6875E-4,4.6875E-4,-658.4528183562667
0,7,1,0.0625,8,9.375E-4,9.375E-4,-859.104826495741
0,7,1,0.125,8,0.001875,0.001875,-1182.0083141762957
0,7,1,0.25,8,0.00375,0.00375,-1697.6217331744676
0,7,1,0.5,8,0.0075,0.0075,-2389.7146013619204
0,7,1,1,8,0.015,0.015,-3058.3815824488834
0,10,0.03125,0.00390625,8,1.8310546875E-6,5.859375E-5,-102.94453334999983
0,10,0.03125,0.0078125,8,3.662109375E-6,1.171875E-4,-155.57433525297333
0,10,0.03125,0.015625,8,7.32421875E-6,2.34375E-4,-205.54845249355475
0,10,0.03125,0.03125,8,1.46484375E-5,4.6875E-4,-244.75750800019586
0,10,0.03125,0.0625,8,2.9296875E-5,9.375E-4,-289.1152471248249
0,10,0.03125,0.125,8,5.859375E-5,0.001875,-336.4008747518171
0,10,0.03125,0.25,8,1.171875E-4,0.00375,-396.8429935382019
0,10,0.03125,0.5,8,2.34375E-4,0.0075,-470.70993615674524
0,10,0.03125,1,8,4.6875E-4,0.015,-570.3105948541764
0,10,0.0625,0.00390625,8,3.662109375E-6,5.859375E-5,-115.21529721632561
0,10,0.0625,0.0078125,8,7.32421875E-6,1.171875E-4,-174.6020814165508
0,10,0.0625,0.015625,8,1.46484375E-5,2.34375E-4,-234.3038511833547
0,10,0.0625,0.03125,8,2.9296875E-5,4.6875E-4,-285.359798437049
0,10,0.0625,0.0625,8,5.859375E-5,9.375E-4,-343.305362367406
0,10,0.0625,0.125,8,1.171875E-4,0.001875,-410.0565687749056
0,10,0.0625,0.25,8,2.34375E-4,0.00375,-487.1130597194096
0,10,0.0625,0.5,8,4.6875E-4,0.0075,-588.3829739474511
0,10,0.0625,1,8,9.375E-4,0.015,-742.9082113630114
0,10,0.125,0.00390625,8,7.32421875E-6,5.859375E-5,-139.0012910247951
0,10,0.125,0.0078125,8,1.46484375E-5,1.171875E-4,-210.17882961340956
0,10,0.125,0.015625,8,2.9296875E-5,2.34375E-4,-279.11211742010045
0,10,0.125,0.03125,8,5.859375E-5,4.6875E-4,-343.1787401662106
0,10,0.125,0.0625,8,1.171875E-4,9.375E-4,-417.09102315482016
0,10,0.125,0.125,8,2.34375E-4,0.001875,-500.9125629441804
0,10,0.125,0.25,8,4.6875E-4,0.00375,-609.4372853529294
0,10,0.125,0.5,8,9.375E-4,0.0075,-774.7884595847471
0,10,0.125,1,8,0.001875,0.015,-1038.4862777925082
0,10,0.25,0.00390625,8,1.46484375E-5,5.859375E-5,-178.78219143429067
0,10,0.25,0.0078125,8,2.9296875E-5,1.171875E-4,-260.44047803512046
0,10,0.25,0.015625,8,5.859375E-5,2.34375E-4,-340.65798477834653
0,10,0.25,0.03125,8,1.171875E-4,4.6875E-4,-419.218662697829
0,10,0.25,0.0625,8,2.34375E-4,9.375E-4,-512.7380400784928
0,10,0.25,0.125,8,4.6875E-4,0.001875,-630.1730023580074
0,10,0.25,0.25,8,9.375E-4,0.00375,-806.8442386994531
0,10,0.25,0.5,8,0.001875,0.0075,-1097.0517408686233
0,10,0.25,1,8,0.00375,0.015,-1528.5699924194412
0,10,0.5,0.00390625,8,2.9296875E-5,5.859375E-5,-238.4933115489094
0,10,0.5,0.0078125,8,5.859375E-5,1.171875E-4,-330.14730664225635
0,10,0.5,0.015625,8,1.171875E-4,2.34375E-4,-420.58342519954067
0,10,0.5,0.03125,8,2.34375E-4,4.6875E-4,-519.424712293691
0,10,0.5,0.0625,8,4.6875E-4,9.375E-4,-644.8564056172386
0,10,0.5,0.125,8,9.375E-4,0.001875,-835.7181596341854
0,10,0.5,0.25,8,0.001875,0.00375,-1147.513385699968
0,10,0.5,0.5,8,0.00375,0.0075,-1632.0337774482016
0,10,0.5,1,8,0.0075,0.015,-2248.62675824692
0,10,1,0.00390625,8,5.859375E-5,5.859375E-5,-317.0935102927667
0,10,1,0.0078125,8,1.171875E-4,1.171875E-4,-416.59508075064804
0,10,1,0.015625,8,2.34375E-4,2.34375E-4,-523.7075632858239
0,10,1,0.03125,8,4.6875E-4,4.6875E-4,-655.4770167515692
0,10,1,0.0625,8,9.375E-4,9.375E-4,-860.004592078426
0,10,1,0.125,8,0.001875,0.001875,-1189.9050899477795
0,10,1,0.25,8,0.00375,0.00375,-1716.7906452212605
0,10,1,0.5,8,0.0075,0.0075,-2427.558946987016
0,10,1,1,8,0.015,0.015,-3124.748839692837
0.25,1,0.03125,0.00390625,8,1.8310546875E-6,5.859375E-5,-203.20624989789695
0.25,1,0.03125,0.0078125,8,3.662109375E-6,1.171875E-4,-245.57918588904596
0.25,1,0.03125,0.015625,8,7.32421875E-6,2.34375E-4,-270.8165333478819
0.25,1,0.03125,0.03125,8,1.46484375E-5,4.6875E-4,-263.1874363942671
0.25,1,0.03125,0.0625,8,2.9296875E-5,9.375E-4,-211.29224417395963
